IdProveedor;IdProveedorT5;EnAsistco;Prioridad;NombreComercial;TipoServicio;FechaAlta;UsuarioAlta;UltimaModificacion;PrvActivo;FueraRed;Bloqueo;PagoDirecto;PagoUrgente;IdSrvTipo;IdBanco;Banco;SucursalBanco;BancoCuenta;BancoClabe;TarjetaHabiente;RFC;Curp;IdSucursal;NombreSucursal;SucActiva;Oficina_1;EntidadSucursal;MunicipioSucursal;Latitud;Longitud;Direccion;CodigoPostal;"Correo Electrónico_1";Oficina_2;"Correo Electrónico_2";Oficina_3;Negocio_1;Consultorio_1;Persona_1;Casa_1;Celular_1;nota_1_PrvNotaTipo;nota_1_PrvNota;nota_1_Comentario;"Correo Corporativo_1";nota_2_PrvNotaTipo;nota_2_PrvNota;nota_2_Comentario;"Correo Corporativo_2";"Correo Electrónico_3";"Correo Corporativo_3";Oficina_4;"Correo Electrónico_4";"Correo Corporativo_4";Oficina_5;"Correo Electrónico_5";"Correo Corporativo_5";Oficina_6;Fax_1;"Nextel (Radio)_1";Despacho_1;nota_3_PrvNotaTipo;nota_3_PrvNota;nota_3_Comentario;nota_4_PrvNotaTipo;nota_4_PrvNota;nota_4_Comentario;nota_5_PrvNotaTipo;nota_5_PrvNota;nota_5_Comentario;nota_6_PrvNotaTipo;nota_6_PrvNota;nota_6_Comentario;Extension_1;Extension_2;especialidad_1;especialidad_2;especialidad_3;especialidad_4;especialidad_5;especialidad_6;especialidad_7;especialidad_8;especialidad_9;especialidad_10;especialidad_11;especialidad_12;especialidad_13;especialidad_14;especialidad_15;especialidad_16;especialidad_17;especialidad_18;especialidad_19;especialidad_20;especialidad_21;especialidad_22;especialidad_23;especialidad_24;especialidad_25;especialidad_26;especialidad_27;especialidad_28;especialidad_29;especialidad_30;especialidad_31;especialidad_32;especialidad_33;especialidad_34;especialidad_35;especialidad_36;especialidad_37;especialidad_38;especialidad_39;especialidad_40;Negocio_2;Negocio_3;Consultorio_2;"Lada sin costo_1";nota_7_PrvNotaTipo;nota_7_PrvNota;nota_7_Comentario;nota_8_PrvNotaTipo;nota_8_PrvNota;nota_8_Comentario
9759;;No;1;"HOSPITAL ANGELES DEL CARMEN";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2019-10-01;Si;No;No;No;No;83;;;;;;;;;3125;"LA MAGDALENA CONTRERAS - LA MAGDALENA CONTRERAS";0;6878725551;"Ciudad de México";"La Magdalena Contreras";19.3333333333333;-99.2138888888889;"CAMINO A SANTA TERESA 1055 PISO 14, HEROES DE PADIERNA, LA MAGDALENA CONTRERAS, DISTRITO FEDERAL, 10700";10700;CHEQUEOS.GDL@SALUDANGELES.COM;0;labguerrerocentro@hotmail.com;0;0;3338130042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9759;;No;1;"HOSPITAL ANGELES DEL CARMEN";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2019-10-01;Si;No;No;No;No;83;;;;;;;;;3126;"GUADALAJARA - GUADALAJARA";0;0;Jalisco;Guadalajara;20.6763888888889;-103.342222222222;"TARASCOS NUM 3435, FRACC MONRAZ, GUADALAJARA, JALISCO, 44670";44670;CHEQUEOS.GDL@SALUDANGELES.COM;0;0;0;0;3338130042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9775;;No;1;"HOSPITAL ANGELES QUERETARO ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;1359;"LA MAGDALENA CONTRERAS";0;3777735994;"Ciudad de México";"La Magdalena Contreras";19.3333333333333;-99.2138888888889;"CAMINO A SANTA TERESA 1055 PISO 14, HEROES DE PADIERNA, LA MAGDALENA CONTRERAS, DISTRITO FEDERAL, 76178";76178;MARCELA.SANDOVAL@SALUDANGELES.COM;0;labancli@hotmail.com|cocula.labancli@hotmail.com;0;0;4422169717;4422169717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9775;;No;1;"HOSPITAL ANGELES QUERETARO ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;1360;QUERETARO;1;7535379427;Querétaro;Querétaro;20.5880555555556;-100.388055555556;"BERNARDO DEL RAZO 21, EL ENSUEÑO, QUERETARO, QUERETARO, 76178";76178;MARCELA.SANDOVAL@SALUDANGELES.COM;0;ndpurepecha.lablzc@gmail.com;0;0;4422169717;4422169717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9775;;No;1;"HOSPITAL ANGELES QUERETARO ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;3143;"LA MAGDALENA CONTRERAS - LA MAGDALENA CONTRERAS";0;6699902650;"Ciudad de México";"La Magdalena Contreras";19.3333333333333;-99.2138888888889;"CAMINO A SANTA TERESA 1055 PISO 14, HEROES DE PADIERNA, LA MAGDALENA CONTRERAS, DISTRITO FEDERAL, 76178";76178;MARCELA.SANDOVAL@SALUDANGELES.COM;0;idmconta@hotmail.com;0;0;4422169717;4422169717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9775;;No;1;"HOSPITAL ANGELES QUERETARO ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;3144;"QUERETARO - SANTIAGO DE QUERETARO";1;8999340913;Querétaro;Querétaro;20.5880555555556;-100.388055555556;"BERNARDO DEL RAZO 21, EL ENSUEÑO, QUERETARO, QUERETARO, 76178";76178;MARCELA.SANDOVAL@SALUDANGELES.COM;0;bioanalisis_pasteur@hotmail.com;0;0;4422169717;4422169717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9785;;No;1;"HOSPITAL ANGELES VALLE ORIENTE MTY ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;1379;"LA MAGDALENA CONTRERAS";0;4878720255;"Ciudad de México";"La Magdalena Contreras";19.3333333333333;-99.2138888888889;"CAMINO A SANTA TERESA 1055 PISO 14, HEROES DE PADIERNA, LA MAGDALENA CONTRERAS, DISTRITO FEDERAL, 10700";10700;elimoranc@hotmail.com;0;0;0;8183687777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9785;;No;1;"HOSPITAL ANGELES VALLE ORIENTE MTY ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;1380;MONTERREY;1;4888822520;"Nuevo León";Monterrey;25.6713888888889;-100.308611111111;"AV. FRIDA KHALO NO. 180, VALLE ORIENTE, MONTERREY, NUEVO LEÓN, 66260";66260;informacion@labdelacruz.com;0;0;0;8183687777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9785;;No;1;"HOSPITAL ANGELES VALLE ORIENTE MTY ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;3163;"LA MAGDALENA CONTRERAS - LA MAGDALENA CONTRERAS";0;6144145614;"Ciudad de México";"La Magdalena Contreras";19.3333333333333;-99.2138888888889;"CAMINO A SANTA TERESA 1055 PISO 14, HEROES DE PADIERNA, LA MAGDALENA CONTRERAS, DISTRITO FEDERAL, 10700";10700;pyrsalab@yahoo.com.mx;0;0;0;8183687777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9785;;No;1;"HOSPITAL ANGELES VALLE ORIENTE MTY ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;3164;"MONTERREY - MONTERREY";1;6535344320;"Nuevo León";Monterrey;25.6713888888889;-100.308611111111;"AV. FRIDA KHALO NO. 180, VALLE ORIENTE, MONTERREY, NUEVO LEÓN, 66260";66260;lab_salgado@hotmail.com;0;0;0;8183687777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9785;;No;1;"HOSPITAL ANGELES VALLE ORIENTE MTY ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;4973;"LA MAGDALENA CONTRERAS - LA MAGDALENA CONTRERAS";0;0;"Ciudad de México";"La Magdalena Contreras";19.3333333333333;-99.2138888888889;"CAMINO A SANTA TERESA 1055 PISO 14, HEROES DE PADIERNA, LA MAGDALENA CONTRERAS, DISTRITO FEDERAL, 10700";10700;0;0;0;0;8183687777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9785;;No;1;"HOSPITAL ANGELES VALLE ORIENTE MTY ";"Hospital Tabulado";0000-00-00;"Marisol Olivares";2017-10-10;No;No;No;No;No;83;;;;;;;;;4974;"MONTERREY - MONTERREY";1;0;"Nuevo León";Monterrey;25.6713888888889;-100.308611111111;"AV. FRIDA KHALO NO. 180, VALLE ORIENTE, MONTERREY, NUEVO LEÓN, 66260";66260;0;0;0;0;8183687777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9789;;No;1;"HOSPITAL ANGELES XALAPA";"Hospital Tabulado";0000-00-00;"Monica Daniela Hernández Miranda";2019-09-13;Si;No;No;No;No;83;;;;;;;;;1385;"LA MAGDALENA CONTRERAS";0;9933128686;"Ciudad de México";"La Magdalena Contreras";19.3333333333333;-99.2138888888889;"CAMINO A SANTA TERESA 1055 PISO 14, HEROES DE PADIERNA, LA MAGDALENA CONTRERAS, DISTRITO FEDERAL, 91190";91190;CPOLICLINICA.XALAPA@SALUDANGELES.COM;0;comercializacion@quimicosmaldonado.com;0;0;2281410800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9789;;No;1;"HOSPITAL ANGELES XALAPA";"Hospital Tabulado";0000-00-00;"Monica Daniela Hernández Miranda";2019-09-13;Si;No;No;No;No;83;;;;;;;;;1386;"XALAPA ENRIQUEZ";1;8343051883;"Veracruz de Ignacio de la Llave";Xalapa;19.5380555555556;-96.9091666666667;"CARR. FED XALAPA VER ESQ CAMINO PASTORESA DE LA UNIDAD, PEDREGAL DE LAS ANIMAS, XALAPA ENRIQUEZ, VERACRUZ, 91190";91190;CPOLICLINICA.XALAPA@SALUDANGELES.COM;0;resultadoslabtam@hotmail.com;0;0;2281410800;0;0;0;0;0;0;labtamrp@hotmail.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9789;;No;1;"HOSPITAL ANGELES XALAPA";"Hospital Tabulado";0000-00-00;"Monica Daniela Hernández Miranda";2019-09-13;Si;No;No;No;No;83;;;;;;;;;3169;"LA MAGDALENA CONTRERAS - LA MAGDALENA CONTRERAS";0;0;"Ciudad de México";"La Magdalena Contreras";19.3333333333333;-99.2138888888889;"CAMINO A SANTA TERESA 1055 PISO 14, HEROES DE PADIERNA, LA MAGDALENA CONTRERAS, DISTRITO FEDERAL, 91190";91190;CPOLICLINICA.XALAPA@SALUDANGELES.COM;0;CITAS.LAB@TELEMEDIC.COM.MX;0;0;2281410800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9789;;No;1;"HOSPITAL ANGELES XALAPA";"Hospital Tabulado";0000-00-00;"Monica Daniela Hernández Miranda";2019-09-13;Si;No;No;No;No;83;;;;;;;;;3170;"XALAPA ENRIQUEZ - XALAPA";1;6878725551;"Veracruz de Ignacio de la Llave";Xalapa;19.5380555555556;-96.9091666666667;"CARR. FED XALAPA VER ESQ CAMINO PASTORESA DE LA UNIDAD, PEDREGAL DE LAS ANIMAS, XALAPA ENRIQUEZ, VERACRUZ, 91190";91190;CPOLICLINICA.XALAPA@SALUDANGELES.COM;0;labguerrerocentro@hotmail.com;0;0;2281410800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9791;;No;1;"HOSPITAL BERNARDETTE";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-12;No;No;No;No;No;83;;;;;;;;;1388;GUADALAJARA;0;3338254365;Jalisco;Guadalajara;20.6763888888889;-103.342222222222;"HIDALGO NO. 930, CENTRO, GUADALAJARA, JALISCO, ";;RELACIONESPUBLICAS@HOSPITALBERNARDETTE.COM.MX;2717125417;ana.bduran@hotmail.com|liblaboratorios@hotmail.com;0;0;0;"MARIA ELENA SOLIS";0;0;0;0;0;liblaboratorios@hotmail.com;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9791;;No;1;"HOSPITAL BERNARDETTE";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-12;No;No;No;No;No;83;;;;;;;;;3172;"GUADALAJARA - GUADALAJARA";0;3338254365;Jalisco;Guadalajara;20.6763888888889;-103.342222222222;"HIDALGO NO. 930, CENTRO, GUADALAJARA, JALISCO, ";;RELACIONESPUBLICAS@HOSPITALBERNARDETTE.COM.MX;2464663982;biomedic_imagen@hotmail.com;0;0;0;"MARIA ELENA SOLIS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9792;;No;1;"HOSPITAL CEIN";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-02;No;No;No;No;No;83;;;;;;;;;1389;"PACHUCA DE SOTO";0;54495500;Hidalgo;"Pachuca de Soto";20.1216666666667;-98.7358333333333;"BLVD. SAN JAVIER NO. 907, FRACC. REAL DEL VALLE, PACHUCA DE SOTO, HIDALGO, ";;CITAS.LAB@TELEMEDIC.COM.MX;0;0;0;771197314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9792;;No;1;"HOSPITAL CEIN";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-02;No;No;No;No;No;83;;;;;;;;;3173;"PACHUCA DE SOTO - PACHUCA DE SOTO";0;6394675200;Hidalgo;"Pachuca de Soto";20.1216666666667;-98.7358333333333;"BLVD. SAN JAVIER NO. 907, FRACC. REAL DEL VALLE, PACHUCA DE SOTO, HIDALGO, ";;servicioalcliente@laboratoriosbelar.com;0;0;0;771197314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9792;;No;1;"HOSPITAL CEIN";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-02;No;No;No;No;No;83;;;;;;;;;4975;"PACHUCA DE SOTO - PACHUCA DE SOTO";0;0;Hidalgo;"Pachuca de Soto";20.1216666666667;-98.7358333333333;"BLVD. SAN JAVIER NO. 907, FRACC. REAL DEL VALLE, PACHUCA DE SOTO, HIDALGO, ";;0;0;0;0;771197314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9795;;No;1;"HOSPITAL CLINICA TORRES ";"Hospital Tabulado";0000-00-00;"Monica Daniela Hernández Miranda";2019-04-14;No;No;No;No;No;83;;;;;;;;;1392;"ECATEPEC DE MORELOS";0;57759609;México;"Ecatepec de Morelos";19.6097222222222;-99.06;"CALLE H ENTRE CALLE 8 Y CALLE 6, JARDINES DE SANTA CLARA, ECATEPEC DE MORELOS, ESTADO DE MÉXICO, ";;citas.lab@telemedic.com.mx;SERGIO.SUCILLA@SALUDANGELES.COM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9795;;No;1;"HOSPITAL CLINICA TORRES ";"Hospital Tabulado";0000-00-00;"Monica Daniela Hernández Miranda";2019-04-14;No;No;No;No;No;83;;;;;;;;;3176;"ECATEPEC DE MORELOS - ECATEPEC";0;57759609;México;"Ecatepec de Morelos";19.6097222222222;-99.06;"CALLE H ENTRE CALLE 8 Y CALLE 6, JARDINES DE SANTA CLARA, ECATEPEC DE MORELOS, ESTADO DE MÉXICO, ";;MARIAGUADALUPE_CHAGOYAMENDEZ@YAHOO.COM;9515141422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9796;;No;1;"HOSPITAL COLONIAL";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-12;No;No;No;No;No;83;;;;;;;;;1393;"SAN CRISTOBAL DE LAS CASAS";0;0;Chiapas;"San Cristóbal de las Casas";16.7366666666667;-92.6383333333333;"1 DE MARZO NO. 25 B S/N, CENTRO, SAN CRISTOBAL DE LAS CASAS, CHIAPAS, ";;CITAS.LAB@TELEMEDIC.COM.MX;0;0;0;9676745550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9796;;No;1;"HOSPITAL COLONIAL";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-12;No;No;No;No;No;83;;;;;;;;;3177;"SAN CRISTOBAL DE LAS CASAS - SAN CRISTÃ?BAL DE LAS CASAS";0;SERGIO.SUCILLA@SALUDANGELES.COM;Chiapas;"San Cristóbal de las Casas";16.7366666666667;-92.6383333333333;"1 DE MARZO NO. 25 B S/N, CENTRO, SAN CRISTOBAL DE LAS CASAS, CHIAPAS, ";;citas.lab@telemedic.com.mx;0;0;0;9676745550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9799;;No;1;"HOSPITAL DE ESPECIALIDADES ZIHUATANEJO ";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-12;No;No;No;No;No;83;;;;;;;;;1395;ZIHUATANEJO;0;6188129365;Guerrero;"Zihuatanejo de Azueta";17.6388888888889;-101.562222222222;"AV. LA PAROTA 1 NO.30, EL HUJAL, ZIHUATANEJO, GUERRERO, 40880";40880;CLINICA.ESPECIALIDADES_SIHUATANEJO@HOTMAIL.CO;0;labim@prodigy.net.mx;0;7555547628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9799;;No;1;"HOSPITAL DE ESPECIALIDADES ZIHUATANEJO ";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-12;No;No;No;No;No;83;;;;;;;;;3179;"ZIHUATANEJO - ZIHUATANEJO DE AZUETA";0;6373723061;Guerrero;"Zihuatanejo de Azueta";17.6388888888889;-101.562222222222;"AV. LA PAROTA 1 NO.30, EL HUJAL, ZIHUATANEJO, GUERRERO, 40880";40880;CLINICA.ESPECIALIDADES_SIHUATANEJO@HOTMAIL.CO;0;0;0;7555547628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9802;;No;1;"HOSPITAL DE PRAGA";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-12;No;No;No;No;No;83;;;;;;;;;1398;"CIUDAD MANTE";0;0;Tamaulipas;"El Mante";22.7425;-98.9722222222222;"AV. BENITO JUAREZ NO. 501 ORIENTE, CENTRO, CIUDAD MANTE, TAMAULIPAS, ";;0;0;0;0;8312320889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9802;;No;1;"HOSPITAL DE PRAGA";"Hospital Tabulado";0000-00-00;"Thalia García Huerta";2019-04-12;No;No;No;No;No;83;;;;;;;;;3182;"CIUDAD MANTE - EL MANTE";0;0;Tamaulipas;"El Mante";22.7425;-98.9722222222222;"AV. BENITO JUAREZ NO. 501 ORIENTE, CENTRO, CIUDAD MANTE, TAMAULIPAS, ";;0;0;0;0;8312320889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
